Name:  | Date: 3/5/23 | Time: 18:03:47 | Oper: 0rgan1cElectronics!          
X/Z	Nm	Nw	Nc	Model	X-axis	Y-axis	Z-axis	Path	Temp (C)
2 	 29 	 911 	 2 	 4 	 0 	 0 	 0 	 1 	 25
1 	 1
1 	 0
 220	0.00777	-0.01192	0.00297	-0.00769	-0.00001	0.00756	0.04351	0.01419	0.02031	0.02330	0.00505	0.04395	-0.00235	0.02576	-0.00418	0.02243	-0.00821	0.03059	0.01863	0.05574	0.01576	0.08013	0.04732	0.07485	0.03454	0.03016	0.04461	0.08249	0.05149 
 221	-0.00288	-0.04481	-0.02423	0.00098	0.00264	-0.02654	0.00910	-0.00945	0.00125	-0.02720	-0.01935	-0.01402	0.02712	-0.02203	0.02622	0.00918	-0.00411	0.00389	0.02475	0.03525	0.02725	0.01339	0.03995	0.03686	0.05911	0.05501	0.02436	0.04271	-0.01069 
 222	-0.00224	0.03378	0.00179	0.01291	0.04115	0.00682	0.00680	0.01792	0.02724	0.02743	-0.04447	0.04743	-0.02113	-0.00915	0.03860	0.03650	-0.01256	0.01771	0.02786	0.03459	0.08374	0.07185	0.05779	0.05878	0.07920	0.07849	0.05866	0.03934	0.05026 
 223	0.03055	0.03374	0.04877	0.03794	0.05546	0.04233	0.04631	0.04989	0.03044	-0.00686	0.07048	0.00739	0.03663	0.03610	0.05533	0.03357	0.05331	0.05939	0.04239	0.08200	0.02357	0.10135	0.08149	0.09585	0.09691	0.07828	0.07032	0.06493	0.08354 
 224	0.02354	0.03230	0.02827	0.04235	0.00340	-0.01988	0.02542	0.02041	0.03682	0.02835	0.03469	-0.00812	0.03654	-0.01583	0.02129	0.02181	0.00754	0.02554	0.03330	0.03385	0.05545	0.05683	0.03894	0.06986	0.01241	0.07020	0.03860	0.04038	0.02270 
 225	0.01192	0.02053	-0.00249	0.03498	0.00098	0.02603	0.01035	0.01637	0.00142	0.06983	-0.00049	0.06057	0.02648	0.04153	0.02677	0.02054	0.02411	0.01909	0.02652	0.04903	0.03880	0.02167	0.05983	0.04704	0.06455	0.04179	0.05298	0.09728	0.05433 
 226	-0.00695	-0.01903	-0.00178	-0.00757	0.02130	-0.00987	0.00258	-0.02382	-0.03181	-0.03806	-0.01649	0.00889	0.02127	-0.00066	-0.00552	0.00674	0.04313	0.01328	0.00359	0.02658	-0.00006	0.04037	0.05341	0.03356	0.04283	0.08283	0.02048	0.08498	0.02562 
 227	0.01246	-0.00680	-0.00496	0.01597	-0.01090	-0.02261	0.00054	-0.01553	0.00107	-0.01659	-0.00381	-0.01074	0.02679	-0.00739	-0.00782	0.00861	0.01646	0.03178	0.04183	0.02262	0.07015	0.03327	0.02850	-0.00129	0.06357	0.07604	0.03014	0.01946	0.05872 
 228	-0.01303	-0.00202	0.01280	-0.00443	0.00560	0.00646	-0.00988	0.01979	0.02566	0.02237	0.01770	0.00796	0.00724	0.02697	-0.00692	0.04560	0.00751	0.00809	-0.00268	0.03984	0.02367	0.03535	0.12018	0.06447	0.09300	0.04476	0.06227	0.07068	0.06776 
 229	0.03822	0.00118	-0.00433	0.00785	0.00333	-0.00606	0.00277	-0.01165	0.02207	0.00355	0.01028	-0.01484	-0.00066	0.03407	-0.01273	0.04639	0.00764	-0.01409	0.00180	0.00555	0.02129	0.05692	0.04373	0.09578	0.01522	0.04535	0.03530	0.05444	0.01973 
 230	0.00552	0.02334	0.01427	0.01705	0.00850	-0.01407	-0.00097	-0.02021	0.02449	0.06536	0.00426	0.03035	0.00389	-0.01734	0.00961	0.00463	0.01367	0.03092	0.02502	0.02882	0.10303	0.06174	0.02045	0.03455	0.08188	0.07302	0.01004	0.03299	0.03872 
